2020-02-11T02:59:33:00,314.7996223958333
2020-02-11T03:06:09:16,315.28631510416636
2020-02-11T03:06:34:41,27.64220052083338
2020-02-11T03:06:34:41,28.334244791666677
2020-02-11T03:06:34:41,28.935364583333286
2020-02-11T03:06:35:41,30.162539062500006
2020-02-11T03:06:35:41,30.9636328125
2020-02-11T03:06:35:41,31.468567708333314
2020-02-11T03:06:35:41,31.34210937499998
2020-02-11T03:06:36:41,31.550182291666705
2020-02-11T03:06:36:41,31.405716145833377
2020-02-11T03:06:36:41,31.44507812499997
2020-02-11T03:06:36:41,31.489075520833328
2020-02-11T03:06:37:41,31.653307291666682
2020-02-11T03:06:37:41,31.885013020833355
2020-02-11T03:06:37:41,31.995729166666745
2020-02-11T03:06:38:41,31.829648437499966
2020-02-11T03:06:38:41,32.126302083333385
2020-02-11T03:06:38:41,31.959908854166667
2020-02-11T03:06:38:41,31.94751302083333
2020-02-11T03:06:39:41,31.949401041666675
2020-02-11T03:06:39:41,31.975403645833314
2020-02-11T03:06:39:41,31.977330729166663
2020-02-11T03:06:39:41,31.39717447916668
2020-02-11T03:06:40:41,28.83177083333331
2020-02-11T03:06:46:22,27.41710937499997
2020-02-11T03:06:46:48,28.187057291666715
2020-02-11T03:06:47:73,29.366315104166635
2020-02-11T03:06:47:99,30.491757812499994
2020-02-11T03:06:47:24,30.79274739583332
2020-02-11T03:06:47:49,30.91910156250002
2020-02-11T03:06:48:75,30.81194010416667
2020-02-11T03:06:48:00,30.788294270833347
2020-02-11T03:06:48:25,30.710377604166634
2020-02-11T03:06:48:51,30.699244791666683
2020-02-11T03:06:49:76,30.851523437500006
2020-02-11T03:06:49:01,30.923736979166673
2020-02-11T03:06:49:27,30.750455729166717
2020-02-11T03:06:49:53,30.737877604166687
2020-02-11T03:06:50:77,30.278385416666705
2020-02-11T03:06:50:03,27.58134114583331
2020-02-11T03:07:20:47,27.09132812500005
2020-02-11T03:07:21:72,27.47709635416666
2020-02-11T03:07:21:97,28.271992187499986
2020-02-11T03:07:21:23,29.499947916666713
2020-02-11T03:07:21:48,30.57805989583335
2020-02-11T03:07:22:74,29.464817708333314
2020-02-11T03:07:22:99,30.170299479166676
2020-02-11T03:07:22:24,29.569218750000015
2020-02-11T03:07:22:50,29.20093749999999
2020-02-11T03:07:23:75,28.915989583333324
2020-02-11T03:07:23:00,28.782187500000024
2020-02-11T03:07:23:26,28.784218750000008
2020-02-11T03:07:23:51,28.69251302083329
2020-02-11T03:07:24:76,28.70489583333334
2020-02-11T03:07:24:02,28.815559895833342
2020-02-11T03:07:24:27,28.746445312500054
2020-02-11T03:07:24:53,28.882552083333334
2020-02-11T03:07:25:78,28.74401041666665
2020-02-11T03:07:25:03,28.947513020833323
2020-02-11T03:07:25:29,28.740052083333342
2020-02-11T03:07:25:54,28.709453124999985
2020-02-11T03:07:26:79,27.10304687499998
2020-02-11T03:07:30:60,27.177135416666673
2020-02-11T03:07:30:86,28.327421875000002
2020-02-11T03:07:30:11,28.69071614583335
2020-02-11T03:07:30:36,28.81319010416666
2020-02-11T03:07:31:62,28.581132812500062
2020-02-11T03:07:31:87,28.66976562500001
2020-02-11T03:07:31:12,28.784427083333316
2020-02-11T03:07:31:37,29.441835937500002
2020-02-11T03:07:32:63,30.07223958333333
2020-02-11T03:07:32:88,30.059427083333315
2020-02-11T03:07:32:14,29.87502604166666
2020-02-11T03:07:32:39,29.839973958333328
2020-02-11T03:07:33:64,29.91636718749996
2020-02-11T03:07:33:90,29.837317708333334
2020-02-11T03:07:33:15,30.00309895833332
2020-02-11T03:07:33:41,30.107773437500025
2020-02-11T03:07:34:66,29.970807291666674
2020-02-11T03:07:34:91,29.62183593749998
2020-02-11T03:07:34:17,28.079869791666656
2020-02-11T03:07:34:42,27.063658854166675
2020-02-11T03:07:35:55,27.31641927083335
2020-02-11T03:07:35:55,27.543723958333327
2020-02-11T03:07:35:55,29.20384114583338
2020-02-11T03:07:36:55,30.44626302083336
2020-02-11T03:07:36:55,30.114934895833372
2020-02-11T03:07:36:55,30.0180859375
2020-02-11T03:07:36:55,29.720442708333362
2020-02-11T03:07:37:55,29.686809895833335
2020-02-11T03:07:37:55,29.6512630208333
2020-02-11T03:07:37:55,29.113411458333328
2020-02-11T03:08:06:55,28.357096354166615
2020-02-11T03:08:06:55,30.210104166666643
2020-02-11T03:08:06:55,30.82230468749999
2020-02-11T03:08:06:55,31.050455729166657
2020-02-11T03:08:07:55,31.138033854166594
2020-02-11T03:08:07:55,31.19
2020-02-11T03:08:07:55,31.257018229166672
2020-02-11T03:08:07:55,31.39514322916666
2020-02-11T03:08:08:55,31.428919270833337
2020-02-11T03:08:08:55,31.19696614583332
2020-02-11T03:08:08:55,31.23945312500001
2020-02-11T03:08:08:55,28.64361979166667
2020-02-11T03:08:13:55,27.755781250000013
2020-02-11T03:08:13:55,29.437747395833338
2020-02-11T03:08:13:55,29.511718750000032
2020-02-11T03:08:14:55,29.253997395833363
2020-02-11T03:08:14:55,29.17778645833336
2020-02-11T03:08:14:55,29.209687499999955
2020-02-11T03:08:14:55,29.16838541666669
2020-02-11T03:08:15:55,29.12277343749996
2020-02-11T03:08:15:55,29.258671874999987
2020-02-11T03:08:15:55,29.92770833333329
2020-02-11T03:08:15:55,30.183333333333348
2020-02-11T03:08:16:55,30.069609374999985
2020-02-11T03:08:16:55,30.22884114583334
2020-02-11T03:08:16:55,29.985533854166636
2020-02-11T03:08:16:55,29.533984374999978
2020-02-11T03:08:17:55,29.67191406249999
2020-02-11T03:08:17:55,29.22109374999998
