2020-02-11T01:22:31:84,31.32841146
2020-02-11T01:22:31:10,33.46533854
2020-02-11T01:22:31:35,33.67845052
2020-02-11T01:22:33:38,31.92753906
2020-02-11T01:22:34:63,34.3374349
2020-02-11T01:22:34:89,34.50783854
2020-02-11T01:22:34:14,34.38949219
2020-02-11T01:22:34:39,34.49626302
2020-02-11T01:22:35:65,34.66239583
2020-02-11T01:22:35:90,33.77873698
2020-02-11T01:22:35:15,31.59247396
2020-02-11T01:21:44:16,315.7098828
2020-02-11T01:21:44:00,314.6252474
