2020-02-11T02:43:43:44,27.91740885
2020-02-11T02:43:43:68,28.85298177
2020-02-11T02:43:44:87,28.90820313
2020-02-11T02:43:44:87,28.81477865
2020-02-11T02:43:44:87,28.89729167
2020-02-11T02:43:44:87,30.218125
2020-02-11T02:43:45:87,30.60346354
2020-02-11T02:43:45:87,30.62700521
2020-02-11T02:43:45:87,30.98709635
2020-02-11T02:43:45:87,30.76028646
2020-02-11T02:43:46:87,30.76561198
2020-02-11T02:43:46:87,30.83605469
2020-02-11T02:43:46:94,30.69678385
2020-02-11T02:43:46:20,30.76584635
2020-02-11T02:43:47:26,30.73688802
2020-02-11T02:43:47:27,30.76779948
2020-02-11T02:43:47:28,30.70016927
2020-02-11T02:43:48:47,30.8378125
2020-02-11T02:43:48:72,30.87028646
2020-02-11T02:43:48:98,30.93110677
2020-02-11T02:43:48:23,30.84311198
2020-02-11T02:43:49:49,30.74657552
2020-02-11T02:43:49:74,30.61549479
2020-02-11T02:43:49:99,30.58244792
2020-02-11T02:43:49:25,30.60407552
2020-02-11T02:43:50:50,30.83130208
2020-02-11T02:43:50:76,30.5691276
2020-02-11T02:43:50:01,30.84290365
2020-02-11T02:43:50:27,30.7755599
2020-02-11T02:43:51:52,30.75536458
2020-02-11T02:43:51:77,30.76817708
2020-02-11T02:43:51:03,30.80175781
2020-02-11T02:43:51:28,30.7075
2020-02-11T02:43:52:54,30.74079427
2020-02-11T02:43:52:79,30.69205729
2020-02-11T02:43:52:05,30.81481771
2020-02-11T02:43:52:30,30.78360677
2020-02-11T02:43:53:55,30.78450521
2020-02-11T02:43:53:81,30.73545573
2020-02-11T02:43:53:06,30.72753906
2020-02-11T02:43:53:32,30.73414063
2020-02-11T02:43:54:57,30.70776042
2020-02-11T02:43:54:83,30.74307292
2020-02-11T02:43:54:08,30.4833724
2020-02-11T02:43:54:34,30.20496094
2020-02-11T02:43:55:59,32.70450521
2020-02-11T02:43:55:84,34.35921875
2020-02-11T02:43:55:10,33.61268229
2020-02-11T02:43:55:35,33.59244792
2020-02-11T02:43:56:61,33.61733073
2020-02-11T02:43:56:86,34.3221224
2020-02-11T02:43:56:12,34.70678385
2020-02-11T02:43:57:37,35.32463542
2020-02-11T02:43:57:63,37.53878906
2020-02-11T02:43:57:88,37.4503776
2020-02-11T02:43:57:13,37.93501302
2020-02-11T02:43:58:39,38.16134115
2020-02-11T02:43:58:64,37.61821615
2020-02-11T02:43:58:90,38.31028646
2020-02-11T02:43:58:15,38.74
2020-02-11T02:43:59:41,38.82195312
2020-02-11T02:43:59:66,38.89136719
2020-02-11T02:43:59:91,38.81523438
2020-02-11T02:43:59:17,38.82292969
2020-02-11T02:44:00:42,38.95135417
2020-02-11T02:44:00:68,38.9886849
2020-02-11T02:44:00:93,39.05361979
2020-02-11T02:44:00:19,39.14404948
2020-02-11T02:44:01:44,39.10236979
2020-02-11T02:44:01:70,39.18242187
2020-02-11T02:44:01:95,39.14011719
2020-02-11T02:44:01:20,35.79919271
2020-02-11T02:44:02:46,33.84548177
2020-02-11T02:44:02:71,33.32550781
2020-02-11T02:44:02:97,38.26833333
2020-02-11T02:44:02:22,41.51308594
2020-02-11T02:44:03:48,41.56759115
2020-02-11T02:44:03:83,41.70393229
2020-02-11T02:44:03:11,41.84886719
2020-02-11T02:44:04:37,41.94266927
2020-02-11T02:44:04:62,41.82170573
2020-02-11T02:44:04:88,41.62880208
2020-02-11T02:44:04:13,41.640625
2020-02-11T02:44:05:39,41.66352865
2020-02-11T02:44:05:64,41.62621094
2020-02-11T02:44:05:89,41.56708333
2020-02-11T02:44:05:15,41.491875
2020-02-11T02:44:06:40,41.70769531
2020-02-11T02:44:06:66,41.68510417
2020-02-11T02:44:06:91,41.62528646
2020-02-11T02:44:06:17,41.6949349
2020-02-11T02:44:07:42,41.78539063
2020-02-11T02:44:07:68,41.69826823
2020-02-11T02:44:07:93,41.66957031
2020-02-11T02:44:07:18,41.57053385
2020-02-11T02:44:08:44,41.63269531
2020-02-11T02:44:08:69,41.76388021
2020-02-11T02:44:08:95,41.70880208
2020-02-11T02:44:08:20,41.72033854
2020-02-11T02:44:09:46,41.65263021
2020-02-11T02:44:09:71,41.76174479
2020-02-11T02:44:09:96,41.76691406
2020-02-11T02:44:09:22,41.82046875
2020-02-11T02:44:10:47,41.73934896
2020-02-11T02:44:10:73,41.72748698
2020-02-11T02:44:10:99,41.66463542
2020-02-11T02:44:11:24,41.60654948
2020-02-11T02:44:11:49,41.78105469
2020-02-11T02:44:11:75,41.68898437
2020-02-11T02:44:11:00,41.71013021
2020-02-11T02:44:12:25,41.65886719
2020-02-11T02:44:12:51,41.75266927
2020-02-11T02:44:12:77,41.81174479
2020-02-11T02:44:12:02,41.73578125
2020-02-11T02:44:13:27,41.7596224
2020-02-11T02:44:13:53,41.80200521
2020-02-11T02:44:13:78,41.8346875
2020-02-11T02:44:13:04,41.9039974
2020-02-11T02:44:14:29,41.84563802
2020-02-11T02:44:14:55,41.74415365
2020-02-11T02:44:14:80,41.78679687
2020-02-11T02:44:14:05,41.86919271
2020-02-11T02:44:15:31,41.78972656
2020-02-11T02:44:15:56,41.69082031
2020-02-11T02:44:15:82,41.7877474
2020-02-11T02:44:15:07,41.87279948
2020-02-11T02:44:16:33,41.95480469
2020-02-11T02:44:16:58,41.85914062
2020-02-11T02:44:16:83,41.8681901
2020-02-11T02:44:16:09,41.96170573
2020-02-11T02:44:17:34,41.92528646
2020-02-11T02:44:17:60,41.80738281
2020-02-11T02:44:17:85,41.8643099
2020-02-11T02:44:17:11,41.85601562
2020-02-11T02:44:18:36,41.9115625
2020-02-11T02:44:18:62,41.87903646
2020-02-11T02:44:18:87,41.89622396
2020-02-11T02:44:18:13,42.06477865
2020-02-11T02:44:19:38,41.90410156
2020-02-11T02:44:19:63,41.96101562
2020-02-11T02:44:19:89,41.93246094
2020-02-11T02:44:20:15,41.93014323
2020-02-11T02:44:20:40,41.83453125
2020-02-11T02:44:20:65,41.91265625
2020-02-11T02:44:20:91,41.85722656
2020-02-11T02:44:21:16,41.96239583
2020-02-11T02:44:21:41,41.84044271
2020-02-11T02:44:21:67,42.20402344
2020-02-11T02:44:21:93,42.25528646
2020-02-11T02:44:22:18,42.2719401
2020-02-11T02:44:22:43,42.32395833
2020-02-11T02:44:22:69,42.30416667
2020-02-11T02:44:22:94,42.36335937
2020-02-11T02:44:23:20,42.49252604
2020-02-11T02:44:23:45,42.39696615
2020-02-11T02:44:23:79,42.3909375
2020-02-11T02:44:23:09,42.33334635
2020-02-11T02:44:24:34,42.40020833
2020-02-11T02:44:24:60,42.09747396
2020-02-11T02:44:24:85,42.29175781
2020-02-11T02:44:24:10,42.19546875
2020-02-11T02:44:25:36,42.21417969
2020-02-11T02:44:25:62,42.1121224
2020-02-11T02:44:25:87,41.99455729
2020-02-11T02:44:26:12,42.10299479
2020-02-11T02:44:26:38,42.23518229
2020-02-11T02:44:26:63,42.33046875
2020-02-11T02:44:26:89,42.31583333
2020-02-11T02:44:27:14,42.2827474
2020-02-11T02:44:27:40,42.23308594
2020-02-11T02:44:27:65,42.17923177
2020-02-11T02:44:27:90,42.22641927
2020-02-11T02:44:28:16,42.221875
2020-02-11T02:44:28:41,42.26673177
2020-02-11T02:44:28:67,42.04457031
2020-02-11T02:44:28:92,42.1909375
2020-02-11T02:44:29:18,42.02705729
2020-02-11T02:44:29:43,42.0435026
2020-02-11T02:44:29:69,41.92825521
2020-02-11T02:44:29:94,41.83720052
2020-02-11T02:44:30:19,42.23214844
2020-02-11T02:44:30:45,42.02494792
2020-02-11T02:44:30:70,41.93377604
2020-02-11T02:44:30:96,41.77356771
2020-02-11T02:44:31:21,41.76574219
2020-02-11T02:44:31:47,41.493125
2020-02-11T02:44:31:72,41.50110677
2020-02-11T02:44:31:98,41.95544271
2020-02-11T02:44:32:23,41.69239583
2020-02-11T02:44:32:48,41.4581901
2020-02-11T02:44:32:74,41.4975
2020-02-11T02:44:32:99,41.4030599
2020-02-11T02:44:33:25,41.21264323
2020-02-11T02:44:33:50,41.35859375
2020-02-11T02:44:33:76,41.4615625
